"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT5G04830","Symbols:  | Nuclear transport factor 2 (NTF2) family protein | chr5:1402045-1403845 REVERSE LENGTH=960",0.053329,0.053329,0.295027,1,0.879494,6.34323,185.147,0.80363,8,1,8,34,34,34,"<.0001","<.0001","0.6038",4.304978,14.58993,0.219126,0.000226,1.2e-13,0.766911,1,1,0,2,0.666667
"AT5G04840","Symbols:  | bZIP protein | chr5:1405294-1407934 FORWARD LENGTH=1431",0.03437,0.03437,0.07737,1,0.70385,7.63992,9.10958,1.08427,8,1,8,34,34,34,"<.0001","0.0048","0.3973",5.074074,2.319318,0.40086,4.48e-05,0.014356,0.580621,1,1,0,2,0.666667
"AT5G04900","Symbols: NOL | NYC1-like | chr5:1434774-1437330 FORWARD LENGTH=1235",0.030434,0.030434,0.149679,1,0.864446,18.0315,20.7535,6.71948,8,1,8,34,34,34,"<.0001","<.0001","<.0001",9.434127,4.192189,4.535837,4.7e-09,0.000286,0.000139,1,1,1,3,1
"AT5G04910","Symbols:  | unknown protein; Has 71 Blast hits to 71 proteins in 36 species: Archae - 0; Bacteria - 0; Metazoa - 17; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 14 (source: NCBI BLink). | chr5:1437614-1438770 FORWARD LENGTH=750",0.042632,0.042632,0.120305,1,0.763758,11.0435,12.4708,0.81393,8,1,8,34,34,34,"<.0001","0.0012","0.5954",6.793205,2.91669,0.225166,1.2e-06,0.004168,0.759958,1,1,0,2,0.666667
"AT5G04940","Symbols: SUVH1 | SU(VAR)3-9 homolog 1 | chr5:1454167-1456990 REVERSE LENGTH=2740",0.043876,0.043876,0.146487,1,0.80032,3.20417,100.466,1.35408,8,1,8,34,34,34,"0.0081","<.0001","0.2516",2.093035,10.95898,0.599336,0.022901,1.98e-10,0.417149,1,1,0,2,0.666667
"AT5G04950","Symbols: NAS1, ATNAS1 | nicotianamine synthase 1 | chr5:1457645-1458890 REVERSE LENGTH=1246",0.363276,0.363276,2.499873,1,0.903122,36.3335,17.0765,1.01395,8,1,8,34,34,34,"<.0001","0.0002","0.4442",13.73807,3.655173,0.352404,6.76e-13,0.000887,0.62734,1,1,0,2,0.666667
"AT5G04980","Symbols:  | DNAse I-like superfamily protein | chr5:1468575-1470588 REVERSE LENGTH=1420",0.026937,0.026937,0.107563,1,0.833045,13.2417,37.4149,3.24184,8,1,8,34,34,34,"<.0001","<.0001","0.0075",7.72789,6.216271,2.122754,1.68e-07,4.03e-06,0.02156,1,1,1,3,1
"AT5G05000","Symbols: TOC34, ATTOC34, OEP34 | translocon at the outer envelope membrane of chloroplasts 34 | chr5:1474113-1476019 REVERSE LENGTH=1142",0.03944,0.03944,0.271128,1,0.903023,4.42312,258.541,0.79505,8,1,8,34,34,34,"0.001","<.0001","0.6108",3.015986,16.73177,0.214135,0.00339,1.62e-15,0.772529,1,1,0,2,0.666667
"AT5G05050","Symbols:  | Cysteine proteinases superfamily protein | chr5:1491639-1493457 FORWARD LENGTH=900",0.022653,0.022653,0.023411,1,0.354917,0.93621,6.50413,0.68461,8,1,8,34,34,34,"0.5001","0.0154","0.7019",0.300903,1.811433,0.153734,0.679395,0.040657,0.83901,0,1,0,1,0.333333
"AT5G05080","Symbols: UBC22, ATUBC22 | ubiquitin-conjugating enzyme 22 | chr5:1498553-1500756 REVERSE LENGTH=1193",0.071209,0.071209,0.113915,1,0.583263,2.94298,19.2613,0.45945,8,1,8,34,34,34,"0.013","0.0001","0.8757",1.885118,3.979248,0.057654,0.035,0.00045,0.943764,1,1,0,2,0.666667
"AT5G05100","Symbols:  | Single-stranded nucleic acid binding R3H protein | chr5:1505122-1507224 REVERSE LENGTH=1598",0.039427,0.039427,0.154957,1,0.830376,16.4097,10.89,2.51925,8,1,8,34,34,34,"<.0001","0.0023","0.0287",8.898825,2.642814,1.541899,1.44e-08,0.007372,0.069888,1,1,0,2,0.666667
"AT5G05110","Symbols:  | Cystatin/monellin family protein | chr5:1507419-1508867 REVERSE LENGTH=997",0.030821,0.030821,0.324961,1,0.936769,57.6122,8.2921,4.18045,8,1,8,34,34,34,"<.0001","0.0068","0.0014",16.8021,2.164778,2.838834,1.41e-15,0.019787,0.00491,1,1,1,3,1
"AT5G05160","Symbols:  | Leucine-rich repeat protein kinase family protein | chr5:1527975-1530062 FORWARD LENGTH=1993",0.04548,0.04548,0.25524,1,0.881209,24.3511,45.9589,3.47636,8,1,8,34,34,34,"<.0001","<.0001","0.0049",11.2159,7.06887,2.306144,1.16e-10,6.69e-07,0.014752,1,1,1,3,1
"AT5G05170","Symbols: CESA3, IXR1, ATCESA3, ATH-B, CEV1 | Cellulose synthase family protein | chr5:1530174-1535414 REVERSE LENGTH=3639",0.037042,0.037042,0.058535,1,0.578118,3.03761,17.2755,0.66159,8,1,8,34,34,34,"0.0109","0.0002","0.7209",1.96081,3.685335,0.142121,0.030021,0.000832,0.851911,1,1,0,2,0.666667
"AT5G05190","Symbols:  | Protein of unknown function (DUF3133) | chr5:1541521-1544137 FORWARD LENGTH=2442",0.111812,0.111812,0.164094,1,0.545738,2.02447,16.5634,1.04836,8,1,8,34,34,34,"0.0731","0.0003","0.4208",1.136144,3.576808,0.375905,0.155193,0.001047,0.603793,0,1,0,1,0.333333
"AT5G05200","Symbols:  | Protein kinase superfamily protein | chr5:1544007-1547164 REVERSE LENGTH=1904",0.04466,0.04466,0.281544,1,0.89425,4.11864,231.466,2.64753,8,1,8,34,34,34,"0.0016","<.0001","0.0226",2.793182,16.01199,1.646453,0.0054,6.8e-15,0.056681,1,1,0,2,0.666667
"AT5G05220","Symbols:  | unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). | chr5:1550267-1550928 FORWARD LENGTH",0.07328,0.07328,0.33241,1,0.853033,10.9929,29.5598,9.79612,8,1,8,34,34,34,"<.0001","<.0001","<.0001",6.770281,5.332667,6.206763,1.26e-06,2.6e-05,4.11e-06,1,1,1,3,1
"AT5G05250","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G56360.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Oth",0.079866,0.079866,0.143739,1,0.629576,5.1321,7.73554,1.8578,8,1,8,34,34,34,"0.0003","0.0088","0.1",3.514696,2.057167,0.999869,0.001191,0.024657,0.200808,1,1,0,2,0.666667
"AT5G05260","Symbols: CYP79A2 | cytochrome p450 79a2 | chr5:1559778-1561765 REVERSE LENGTH=1572",0.005551,0.005551,0.006877,1,0.461895,0.74598,16.8161,1.09449,8,1,8,34,34,34,"0.651","0.0002","0.3908",0.18639,3.615515,0.408039,0.803282,0.000964,0.573992,0,1,0,1,0.333333
"AT5G05270","Symbols:  | Chalcone-flavanone isomerase family protein | chr5:1563320-1565007 FORWARD LENGTH=982",0.202594,0.202594,2.080557,1,0.935084,3.42106,428.508,1.83786,8,1,8,34,34,34,"0.0055","<.0001","0.1038",2.26316,20.12324,0.983633,0.016147,1.72e-18,0.206892,1,1,0,2,0.666667
"AT5G05290","Symbols: ATEXPA2, EXP2, ATEXP2, ATHEXP ALPHA 1.12, EXPA2 | expansin A2 | chr5:1568694-1569864 FORWARD LENGTH=978",0.027318,0.027318,0.035373,1,0.48514,1.64223,14.6373,0.437,8,1,8,34,34,34,"0.1494","0.0005","0.8903",0.825531,3.274242,0.050462,0.278173,0.001978,0.950792,0,1,0,1,0.333333
"AT5G05300","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 10 plant structures; EXPRESSED DURING: 8 growth stages; Has 1807 Blast hits to 1807 proteins in 2",0.202542,0.202542,0.330645,1,0.591622,2.89331,7.30384,2.25757,8,1,8,34,34,34,"0.0143","0.0107","0.047",1.84523,1.972266,1.327496,0.03796,0.029326,0.106957,1,1,0,2,0.666667
"AT5G05310","Symbols:  | TLC ATP/ADP transporter | chr5:1571152-1574571 FORWARD LENGTH=1840",0.029195,0.029195,0.048038,1,0.59484,2.49978,25.0443,0.48033,8,1,8,34,34,34,"0.0298","<.0001","0.8615",1.525991,4.77077,0.064767,0.072146,8.52e-05,0.936385,0,1,0,1,0.333333
"AT5G05340","Symbols:  | Peroxidase superfamily protein | chr5:1578951-1580875 REVERSE LENGTH=1222",0.05851,0.05851,0.76267,1,0.949899,63.4231,40.5237,3.10008,8,1,8,32,32,32,"<.0001","<.0001","0.0105",16.7165,6.422506,1.979351,1.67e-15,2.61e-06,0.028926,1,1,1,3,1
"AT5G05350","Symbols:  | PLAC8 family protein | chr5:1585297-1587517 FORWARD LENGTH=2221",0.03129,0.03129,0.052626,1,0.603611,4.06322,12.6819,0.82052,8,1,8,34,34,34,"0.0018","0.0011","0.5901",2.752066,2.952388,0.229064,0.005879,0.003869,0.756124,1,1,0,2,0.666667
"AT5G05370","Symbols:  | Cytochrome b-c1 complex, subunit 8 protein | chr5:1590797-1591903 REVERSE LENGTH=433",0.129367,0.129367,0.30112,1,0.713587,6.84623,17.7553,1.00678,8,1,8,34,34,34,"<.0001","0.0002","0.4492",4.612147,3.757506,0.347558,0.000119,0.000715,0.631756,1,1,0,2,0.666667
"AT5G05410","Symbols: DREB2A, DREB2 | DRE-binding protein 2A | chr5:1602205-1603911 FORWARD LENGTH=1450",0.191917,0.191917,1.093419,1,0.882987,29.3511,9.72257,2.19465,8,1,8,34,34,34,"<.0001","0.0037","0.053",12.37417,2.432629,1.275828,1.07e-11,0.011365,0.118461,1,1,0,2,0.666667
"AT5G05430","Symbols:  | RNA-binding protein | chr5:1605275-1606703 REVERSE LENGTH=477",0.003191,0.003191,0.007957,1,0.735326,8.03141,7.88832,2.98206,8,1,8,33,33,33,"<.0001","0.0083","0.0125",5.224095,2.081192,1.902266,3.27e-05,0.023453,0.03379,1,1,1,3,1
"AT5G05450","Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr5:1612006-1615356 FORWARD LENGTH=2014",0.032921,0.032921,0.039306,1,0.441635,1.69254,8.96282,0.46218,8,1,8,34,34,34,"0.1362","0.0051","0.8739",0.86594,2.29187,0.05856,0.258074,0.015199,0.942599,0,1,0,1,0.333333
"AT5G05470","Symbols: EIF2 ALPHA, ATEIF2-A2, EIF2-A2 | eukaryotic translation initiation factor 2 alpha subunit | chr5:1620458-1622340 FORWARD LENGTH=1282",0.097302,0.097302,0.16385,1,0.604101,4.26955,9.69674,1.20246,8,1,8,34,34,34,"0.0012","0.0037","0.3268",2.904265,2.427896,0.48566,0.004277,0.011475,0.505288,1,1,0,2,0.666667
"AT5G05480","Symbols:  | Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A protein | chr5:1622172-1624270 REVERSE LENGTH=2099",0.044363,0.044363,0.229215,1,0.870972,10.2502,55.3005,10.1335,8,1,8,34,34,34,"<.0001","<.0001","<.0001",6.425484,7.899446,6.36988,2.59e-06,1.17e-07,2.91e-06,1,1,1,3,1
"AT5G05520","Symbols:  | Outer membrane OMP85 family protein | chr5:1632845-1635342 FORWARD LENGTH=1880",0.034052,0.034052,0.149301,1,0.847949,3.17521,157.192,0.88607,8,1,8,34,34,34,"0.0085","<.0001","0.5383",2.070137,13.57689,0.269006,0.024001,9.35e-13,0.712936,1,1,0,2,0.666667
"AT5G05540","Symbols: SDN2 | small RNA degrading nuclease 2 | chr5:1636298-1638939 FORWARD LENGTH=1702",0.081029,0.081029,0.17092,1,0.683948,1.67455,56.7479,0.35876,8,1,8,34,34,34,"0.1408","<.0001","0.9349",0.851464,8.020097,0.029235,0.265156,9.1e-08,0.97291,0,1,0,1,0.333333
"AT5G05550","Symbols:  | sequence-specific DNA binding transcription factors | chr5:1639032-1640606 REVERSE LENGTH=1207",0.010015,0.010015,0.032955,1,0.797408,2.32603,99.8609,2.02559,8,1,8,34,34,34,"0.0413","<.0001","0.0729",1.383683,10.92535,1.137058,0.095885,2.13e-10,0.154916,0,1,0,1,0.333333
"AT5G05570","Symbols:  | transducin family protein / WD-40 repeat family protein | chr5:1656566-1663929 FORWARD LENGTH=3701",0.033219,0.033219,0.068346,1,0.675973,3.1379,37.1961,0.65497,8,1,8,34,34,34,"0.0091","<.0001","0.7264",2.040583,6.193061,0.13885,0.025516,4.23e-06,0.855453,1,1,0,2,0.666667
"AT5G05610","Symbols: AL1 | alfin-like 1 | chr5:1676932-1679104 REVERSE LENGTH=1192",0.03716,0.03716,0.107341,1,0.769207,5.67409,56.0787,1.04189,8,1,8,34,34,34,"0.0001","<.0001","0.4252",3.877595,7.964561,0.371457,0.000557,1.02e-07,0.608102,1,1,0,2,0.666667
"AT5G05630","Symbols:  | Amino acid permease family protein | chr5:1682321-1684191 FORWARD LENGTH=1871",0.036142,0.036142,0.062326,1,0.613405,4.41643,12.3109,0.69478,8,1,8,34,34,34,"0.001","0.0013","0.6935",3.011143,2.889512,0.15898,0.003423,0.004412,0.833413,1,1,0,2,0.666667
"AT5G05640","Symbols:  | nucleoprotein-related | chr5:1684566-1685812 FORWARD LENGTH=1247",0.090079,0.090079,0.318047,1,0.811183,13.0353,27.4902,1.85348,8,1,8,34,34,34,"<.0001","<.0001","0.1008",7.644878,5.080609,0.996353,2e-07,4.42e-05,0.202081,1,1,0,2,0.666667
"AT5G05660","Symbols: ATNFXL2 | sequence-specific DNA binding transcription factors;zinc ion binding;sequence-specific DNA binding transcription factors | chr5:1690851-1695467 REVERSE LENGTH=2908",0.032875,0.032875,0.073443,1,0.701582,5.66051,19.5529,1.6274,8,1,8,34,34,34,"0.0001","<.0001","0.1536",3.86869,4.021369,0.813663,0.000567,0.000411,0.284319,1,1,0,2,0.666667
"AT5G05680","Symbols: MOS7 | nuclear pore complex protein-related | chr5:1698270-1702645 FORWARD LENGTH=2698",0.042141,0.042141,0.123574,1,0.772654,4.84052,62.0309,1.58991,8,1,8,34,34,34,"0.0005","<.0001","0.1645",3.312955,8.444323,0.783737,0.001824,3.76e-08,0.300334,1,1,0,2,0.666667
"AT5G05690","Symbols: CPD, CYP90A, CYP90, CBB3, DWF3, CYP90A1 | Cytochrome P450 superfamily protein | chr5:1702688-1706780 REVERSE LENGTH=1713",0.059318,0.059318,0.115114,1,0.656465,1.63392,18.1618,4.15306,8,1,8,34,34,34,"0.1517","0.0002","0.0015",0.818879,3.818069,2.818626,0.281523,0.00063,0.005119,0,1,1,2,0.666667
"AT5G05700","Symbols: ATE1, DLS1, ATATE1 | arginine-tRNA protein transferase 1 | chr5:1712670-1715731 REVERSE LENGTH=2271",0.041175,0.041175,0.159292,1,0.827674,4.01762,112.947,1.59938,8,1,8,34,34,34,"0.0019","<.0001","0.1617",2.718098,11.62001,0.791286,0.006305,5.07e-11,0.296147,1,1,0,2,0.666667
"AT5G05710","Symbols:  | Pleckstrin homology (PH) domain superfamily protein | chr5:1715875-1716499 FORWARD LENGTH=625",0.060704,0.060704,0.160014,1,0.747089,7.90581,18.6067,2.00086,8,1,8,34,34,34,"<.0001","0.0001","0.0764",5.222984,3.883732,1.116793,3.28e-05,0.000549,0.160943,1,1,0,2,0.666667
"AT5G05730","Symbols: ASA1 | anthranilate synthase alpha subunit 1 | chr5:1719575-1722910 REVERSE LENGTH=2139",0.166409,0.166409,0.934963,1,0.881344,13.9792,123.483,0.93811,8,1,8,34,34,34,"<.0001","<.0001","0.4987",8.017234,12.13527,0.302136,9.15e-08,1.76e-11,0.678096,1,1,0,2,0.666667
"AT5G05780","Symbols: RPN8A | RP non-ATPase subunit 8A | chr5:1735725-1738700 FORWARD LENGTH=1579",0.038049,0.038049,0.166323,1,0.847489,18.4774,36.5635,1.36697,8,1,8,34,34,34,"<.0001","<.0001","0.2459",9.574812,6.125548,0.609207,3.52e-09,4.88e-06,0.410318,1,1,0,2,0.666667
"AT5G05800","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11290.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryo",0.097166,0.097166,0.209175,1,0.690318,0.63565,64.6036,0.42565,8,1,8,34,34,34,"0.7422","<.0001","0.8974",0.129477,8.642351,0.047011,0.865686,2.48e-08,0.954442,0,1,0,1,0.333333
"AT5G05820","Symbols:  | Nucleotide-sugar transporter family protein | chr5:1751688-1754178 REVERSE LENGTH=1669",0.021406,0.021406,0.089878,1,0.841221,13.9611,44.4711,2.37914,8,1,8,34,34,34,"<.0001","<.0001","0.0374",8.010254,6.927405,1.427241,9.28e-08,9e-07,0.087808,1,1,0,2,0.666667
"AT5G05860","Symbols: UGT76C2 | UDP-glucosyl transferase 76C2 | chr5:1765507-1767455 FORWARD LENGTH=1498",0.059094,0.059094,0.145263,1,0.728795,5.78861,15.2727,4.16094,8,1,8,34,34,34,"0.0001","0.0004","0.0015",3.952321,3.37556,2.824444,0.000476,0.001598,0.005059,1,1,1,3,1
"AT5G05890","Symbols:  | UDP-Glycosyltransferase superfamily protein | chr5:1772543-1774113 FORWARD LENGTH=1493",0.023366,0.023366,0.047993,1,0.675424,5.76029,7.11436,2.68561,8,1,8,34,34,34,"0.0001","0.0116","0.021",3.933901,1.934589,1.677393,0.000494,0.031653,0.053302,1,1,0,2,0.666667
"AT5G05920","Symbols: DHS | deoxyhypusine synthase | chr5:1777552-1779822 REVERSE LENGTH=1544",0.027371,0.027371,0.041232,1,0.557447,3.65854,9.95234,0.5725,8,1,8,34,34,34,"0.0036","0.0034","0.7929",2.446606,2.474563,0.100789,0.011046,0.010431,0.896865,1,1,0,2,0.666667
"AT5G05930","Symbols: ATGC1, GC1 | guanylyl cyclase 1 | chr5:1779974-1783412 REVERSE LENGTH=1478",0.051634,0.051634,0.25774,1,0.866445,13.3909,95.4779,0.97082,8,1,8,34,34,34,"<.0001","<.0001","0.4747",7.787339,10.67723,0.323544,1.48e-07,3.56e-10,0.656121,1,1,0,2,0.666667
"AT5G05980","Symbols: ATDFB, DFB, FPGS1 | DHFS-FPGS homolog B | chr5:1799490-1804295 REVERSE LENGTH=1908",0.107718,0.107718,0.227419,1,0.684229,6.76196,13.5605,0.71889,8,1,8,34,34,34,"<.0001","0.0008","0.6735",4.561495,3.098951,0.171682,0.000132,0.002854,0.819683,1,1,0,2,0.666667
"AT5G05990","Symbols:  | Mitochondrial glycoprotein family protein | chr5:1806761-1807907 REVERSE LENGTH=942",0.046379,0.046379,0.269895,1,0.88544,10.9558,164.059,1.88271,8,1,8,34,34,34,"<.0001","<.0001","0.0955",6.753412,13.83893,1.020177,1.3e-06,5.52e-13,0.19318,1,1,0,2,0.666667
"AT5G06000","Symbols: EIF3G2, ATEIF3G2 | eukaryotic translation initiation factor 3G2 | chr5:1808150-1809853 FORWARD LENGTH=1057",0.04196,0.04196,0.158363,1,0.823358,5.78354,106.078,0.59374,8,1,8,34,34,34,"0.0001","<.0001","0.7761",3.949026,11.26354,0.110096,0.000479,1.05e-10,0.887055,1,1,0,2,0.666667
"AT5G06050","Symbols:  | Putative methyltransferase family protein | chr5:1820132-1823771 FORWARD LENGTH=2312",0.048361,0.048361,0.177846,1,0.818716,12.4427,43.877,1.11415,8,1,8,34,34,34,"<.0001","<.0001","0.3785",7.401391,6.870133,0.421932,3.33e-07,1.02e-06,0.560773,1,1,0,2,0.666667
"AT5G06060","Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr5:1823842-1825894 REVERSE LENGTH=1080",0.035592,0.035592,0.138323,1,0.82846,3.91367,117.077,1.14834,8,1,8,34,34,34,"0.0023","<.0001","0.3578",2.640246,11.82629,0.446355,0.007412,3.33e-11,0.539017,1,1,0,2,0.666667
"AT5G06160","Symbols: ATO | splicing factor-related | chr5:1862369-1866433 REVERSE LENGTH=1904",0.076055,0.076055,0.140126,1,0.638157,2.96143,26.5901,1.05938,8,1,8,34,34,34,"0.0126","<.0001","0.4135",1.899907,4.968147,0.383522,0.033951,5.62e-05,0.596749,1,1,0,2,0.666667
"AT5G06170","Symbols: ATSUC9, SUC9 | sucrose-proton symporter 9 | chr5:1869791-1871719 FORWARD LENGTH=1476",0.007995,0.007995,0.007764,1,0.313459,0.60028,6.99287,0.38316,8,1,8,34,34,34,"0.7708","0.0123","0.9221",0.113032,1.910294,0.035204,0.883637,0.033242,0.966714,0,1,0,1,0.333333
"AT5G06190","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G58540.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Oth",0.092772,0.092772,0.221055,1,0.720215,6.46015,22.126,1.58695,8,1,8,34,34,34,"<.0001","<.0001","0.1654",4.377426,4.382479,0.781381,0.000194,0.000192,0.301625,1,1,0,2,0.666667
"AT5G06210","Symbols:  | RNA binding (RRM/RBD/RNP motifs) family protein | chr5:1878471-1879740 FORWARD LENGTH=692",0.077827,0.077827,0.150976,1,0.656338,5.04886,22.2384,0.55158,8,1,8,34,34,34,"0.0003","<.0001","0.8091",3.457572,4.397835,0.09198,0.001343,0.000186,0.907126,1,1,0,2,0.666667
"AT5G06240","Symbols: emb2735 | embryo defective 2735 | chr5:1888311-1889698 FORWARD LENGTH=744",0.047081,0.047081,0.083236,1,0.622914,1.11644,23.6653,2.88923,8,1,8,34,34,34,"0.3771","<.0001","0.0144",0.423552,4.589945,1.84195,0.559122,0.000124,0.03821,0,1,1,2,0.666667
"AT5G06250","Symbols:  | AP2/B3-like transcriptional factor family protein | chr5:1892714-1894124 REVERSE LENGTH=870",0.014354,0.014354,0.024603,1,0.611059,3.50734,6.03598,2.08139,8,1,8,34,34,34,"0.0047","0.0193","0.0656",2.33016,1.714964,1.182835,0.014036,0.049402,0.141881,1,1,0,2,0.666667
"AT5G06265","Symbols:  | hyaluronan mediated motility receptor-related | chr5:1905287-1908167 FORWARD LENGTH=1210",0.02305,0.02305,0.168874,1,0.909006,32.5683,52.7514,3.48588,8,1,8,34,34,34,"<.0001","<.0001","0.0049",13.03389,7.682002,2.313531,2.79e-12,1.85e-07,0.014529,1,1,1,3,1
"AT5G06280","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G52520.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryo",0.077126,0.077126,0.173413,1,0.703497,1.72094,57.7289,0.68797,8,1,8,34,34,34,"0.1292","<.0001","0.6991",0.888835,8.10075,0.15546,0.247153,7.7e-08,0.837115,0,1,0,1,0.333333
"AT5G06290","Symbols: 2-Cys Prx B, 2CPB | 2-cysteine peroxiredoxin B | chr5:1919213-1921425 FORWARD LENGTH=1203",0.059113,0.059113,0.88067,1,0.955251,72.4576,137.878,2.03823,8,1,8,34,34,34,"<.0001","<.0001","0.0712",18.37275,12.78567,1.147421,5.98e-17,4.63e-12,0.151828,1,1,0,2,0.666667
"AT5G06300","Symbols:  | Putative lysine decarboxylase family protein | chr5:1921744-1925370 REVERSE LENGTH=1044",0.145669,0.145669,0.848347,1,0.885527,17.4666,90.2442,3.30273,8,1,8,34,34,34,"<.0001","<.0001","0.0068",9.251997,10.36955,2.170639,6.89e-09,6.72e-10,0.019544,1,1,1,3,1
"AT5G06330","Symbols:  | Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family | chr5:1934739-1935644 REVERSE LENGTH=906",0.10068,0.10068,0.390853,1,0.828272,18.5844,9.18019,0.69601,8,1,8,34,34,34,"<.0001","0.0047","0.6924",9.608186,2.332478,0.159617,3.29e-09,0.013972,0.832969,1,1,0,2,0.666667
"AT5G06340","Symbols: ATNUDX27, NUDX27 | nudix hydrolase homolog 27 | chr5:1936366-1938114 FORWARD LENGTH=988",0.035559,0.035559,0.294346,1,0.919461,17.2608,234.926,2.19311,8,1,8,34,34,34,"<.0001","<.0001","0.0531",9.184515,16.10798,1.274565,7.94e-09,5.57e-15,0.118756,1,1,0,2,0.666667
"AT5G06370","Symbols:  | NC domain-containing protein-related | chr5:1947139-1948612 REVERSE LENGTH=1120",0.032691,0.032691,0.158721,1,0.862689,21.6127,34.896,0.94049,8,1,8,34,34,34,"<.0001","<.0001","0.497",10.49554,5.944526,0.303674,5.17e-10,7.15e-06,0.67627,1,1,0,2,0.666667
"AT5G06410","Symbols:  | DNAJ heat shock N-terminal domain-containing protein | chr5:1959536-1961158 REVERSE LENGTH=968",0.029657,0.029657,0.1223,1,0.838336,12.8729,39.341,5.28639,8,1,8,34,34,34,"<.0001","<.0001","0.0002",7.578952,6.417391,3.619579,2.3e-07,2.64e-06,0.000956,1,1,1,3,1
"AT5G06510","Symbols: NF-YA10 | nuclear factor Y, subunit A10 | chr5:1984991-1987044 FORWARD LENGTH=1362",0.112648,0.112648,1.087152,1,0.931612,55.1892,9.32096,1.59993,8,1,8,33,33,33,"<.0001","0.0045","0.1627",16.16886,2.351234,0.788569,4.93e-15,0.013453,0.297667,1,1,0,2,0.666667
"AT5G06530","Symbols:  | ABC-2 type transporter family protein | chr5:1989747-1994824 REVERSE LENGTH=2788",0.128765,0.128765,1.129279,1,0.923984,2.93999,354.291,4.52337,8,1,8,34,34,34,"0.0131","<.0001","0.0008",1.882723,18.82877,3.088202,0.035164,2.42e-17,0.002919,1,1,1,3,1
"AT5G06560","Symbols:  | Protein of unknown function, DUF593 | chr5:2003304-2006188 REVERSE LENGTH=2465",0.087727,0.087727,0.213269,1,0.725771,6.87935,23.65,1.1072,8,1,8,34,34,34,"<.0001","<.0001","0.3828",4.631966,4.587903,0.417008,0.000114,0.000125,0.565465,1,1,0,2,0.666667
"AT5G06570","Symbols:  | alpha/beta-Hydrolases superfamily protein | chr5:2007600-2011041 REVERSE LENGTH=1318",0.210921,0.210921,0.288196,1,0.512089,2.90991,9.75159,0.40654,8,1,8,34,34,34,"0.0138","0.0036","0.9089",1.858575,2.437941,0.04148,0.036938,0.01124,0.960189,1,1,0,2,0.666667
"AT5G06580","Symbols:  | FAD-linked oxidases family protein | chr5:2011288-2016539 REVERSE LENGTH=1968",0.04603,0.04603,0.097468,1,0.68516,4.69361,22.6731,1.64938,8,1,8,34,34,34,"0.0006","<.0001","0.1475",3.209537,4.456916,0.831264,0.002264,0.000164,0.275216,1,1,0,2,0.666667
